company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address
SFPS AE LTD,16218342,active,ltd,,,2025-01-30,,2025-01-30,[46520],42 Yeames Close London England W13 0LS
BASCAS LIMITED,16218593,active,ltd,,,2025-01-30,,2025-01-30,[68209],C/O Getground London England W6 0NB
LAW HELPS LTD,16218618,active,ltd,,,2025-01-30,,2025-01-30,[69101],124 City Road London United Kingdom EC1V 2NX
PURNISHAJEWELS LTD,16218632,active,ltd,,,2025-01-30,,2025-01-30,[47910],40 Gloucester Road Dartford United Kingdom DA1 3DJ
POLYGLOT LIMITED,16219073,active,ltd,,,2025-01-30,,2025-01-30,[62090, 64205],1st Floor 8 Bridle Close Kingston Upon Thames United Kingdom KT1 2JW
MAKASEM LTD,16219066,active,ltd,,,2025-01-30,,2025-01-30,[62090, 64205],1st Floor 8 Bridle Close Kingston Upon Thames United Kingdom KT1 2JW
INTELLECTUAL HORIZON LTD,16219076,active,ltd,,,2025-01-30,,2025-01-30,[62020, 62090, 96090],47 Ellora Road London England SW16 6JG
CHSM LIMITED,16219566,active,ltd,,,2025-01-30,,2025-01-30,[73110],Grove House London England N12 0DR
THAMES PSYCHIATRY CLINIC LTD,16219568,active,ltd,,,2025-01-30,,2025-01-30,[86220],Plantation Wharf Pier, Mooring 10 London United Kingdom SW11 3EY
HILL SPRING LIMITED,16219578,active,ltd,,,2025-01-30,,2025-01-30,[68100],843 Finchley Road London England NW11 8NA
WEST ELEVEN STUDIOS LIMITED,16219579,active,ltd,,,2025-01-30,,2025-01-30,[70229],Flat 4 10 Redcliffe Square London England SW10 9JZ
HURST BRANDS LTD,16215087,active,ltd,,,2025-01-29,,2025-01-29,[70229],128 City Road London United Kingdom EC1V 2NX
LIZA'S BAKEHOUSE LTD,16215098,active,ltd,,,2025-01-29,,2025-01-29,[10710, 47240, 47810, 56290],20 Wenlock Road London England N1 7GU
COMPUNNEL (EUROPE) LIMITED,16209302,active,ltd,,,2025-01-27,,2025-01-27,[62020],39 Chelsfield Gardens London England SE26 4DJ
DK74 LTD,16215179,active,ltd,,,2025-01-29,,2025-01-29,[49390, 49410],27 Old Gloucester Street London United Kingdom WC1N 3AX
AZPR LIMITED,16215192,active,ltd,,,2025-01-29,,2025-01-29,[70210],20 Wenlock Road London England N1 7GU
PLACED INTERNATIONAL LTD,16215333,active,ltd,,,2025-01-29,,2025-01-29,[78109],124-128 City Road London England EC1V 2NX
WARE CONSULTING LIMITED,16215339,active,ltd,,,2025-01-29,,2025-01-29,[70229],Forma House London United Kingdom EC1R 0NE
VJND DEVELOPMENTS (THE AVENUE) LTD,16215443,active,ltd,,,2025-01-29,,2025-01-29,[68209],3rd Floor, Vyman House Harrow United Kingdom HA1 1BQ
STITCH INVESTMENTS LTD,16215512,active,ltd,,,2025-01-29,,2025-01-29,[68100],45 Brockley Rise London England SE23 1JG
THREE PIGGIES LTD,16215583,active,ltd,,,2025-01-29,,2025-01-29,[47910],International House London United Kingdom W6 8JA
NEXTGEN CODE LTD,16215710,active,ltd,,,2025-01-29,,2025-01-29,[62020],128 City Road London United Kingdom EC1V 2NX
360 WEB SERVICES LTD,16215788,active,ltd,,,2025-01-29,,2025-01-29,[62012, 62090, 63120],128 City Road London United Kingdom EC1V 2NX
KMO PACIFIC LIMITED,16215790,active,ltd,,,2025-01-29,,2025-01-29,[46900, 47910],210 Old Brompton Road London United Kingdom SW5 0BS
BEST HEAT LTD,16215959,active,ltd,,,2025-01-29,,2025-01-29,[46740],Unit 2 879 High Road London England N12 8QA
GRYPHON LTD,16215953,active,ltd,,,2025-01-29,,2025-01-29,[47910, 74100],86-90 Paul Street London England EC2A 4NE
ITV STUDIOS HOLDINGS LIMITED,16216093,active,ltd,,,2025-01-29,,2025-01-29,[64209],Itv White City London United Kingdom W12 7RU
RE-ENGAGE SOLUTIONS LIMITED,16216281,active,ltd,,,2025-01-29,,2025-01-29,[84110],Solo House Horsham England RH12 1AT
PROXY VIOLET LTD,16216248,active,ltd,,,2025-01-29,,2025-01-29,[70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
SUITED PLUMBERS LTD,16216811,active,ltd,,,2025-01-29,,2025-01-29,[43220],70 Bounces Road London England N9 8JS
SEARCH ENGINE GENERAL LTD,16217220,active,ltd,,,2025-01-29,,2025-01-29,[47990],International House London United Kingdom E16 2DQ
MERA IM ALPHA LIMITED,16217228,active,ltd,,,2025-01-29,,2025-01-29,[64921],118 Piccadilly London England W1J 7NW
BLADON ASSOCIATES LTD,16217243,active,ltd,,,2025-01-29,,2025-01-29,[74990],4 Princes Street London England W1B 2LE
KARATNA LIMITED,16217534,active,ltd,,,2025-01-29,,2025-01-29,[70229],Wing 1, Level 9 Berkeley Square House London United Kingdom W1J 6BY
RTMCHAIN LTD,16218130,active,ltd,,,2025-01-30,,2025-01-30,[58290, 62012, 62020],128 City Road London United Kingdom EC1V 2NX
LMS STRATEGIC CONSULTING LTD,16218279,active,ltd,,,2025-01-30,,2025-01-30,[78300],Flat 3 5 Hereford Road London England W2 4AB
HOSEMASTER HYDRAULICS LTD,16218576,active,ltd,,,2025-01-30,,2025-01-30,[42990],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
VASTOR LTD,16219198,active,ltd,,,2025-01-30,,2025-01-30,[25110, 30110],Suite 7008 128 Aldersgate Street London England EC1A 4AE
ICAREMINDER LIMITED,16219455,active,ltd,,,2025-01-30,,2025-01-30,[88910],29 29 London United Kingdom SW16 6AG
CREATIVE RETAIL VENTURES LTD,16219463,active,ltd,,,2025-01-30,,2025-01-30,[47910, 58210, 59132, 68100],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
SIMPLE GLOW SKIN CARE LIMITED,16216350,active,ltd,,,2025-01-29,,2025-01-29,[20530, 46450, 47750, 96020],71-75 Shelton Street London United Kingdom WC2H 9JQ
BRISTOL SCAFFOLD LIMITED,16216377,active,ltd,,,2025-01-29,,2025-01-29,[41201, 41202, 43110, 43991],128 City Road London United Kingdom EC1V 2NX
TITAN THERAPEUTICS LIMITED,16216708,active,ltd,,,2025-01-29,,2025-01-29,[82990],5 New Street Square London United Kingdom EC4A 3TW
GABLE PORT LTD,16216711,active,ltd,,,2025-01-29,,2025-01-29,[68100],13 Castlewood Road London England N16 6DL
SJC PUBLICATIONS LTD,16216712,active,ltd,,,2025-01-29,,2025-01-29,[90030],55 Loudoun Road St. John's Wood London United Kingdom NW8 0DL
AEA ST JOHNS LTD,16216883,active,ltd,,,2025-01-29,,2025-01-29,[68209],The Stables Jenningsbury Hertford England SG13 7NS
UJIJI LIMITED,16217333,active,ltd,,,2025-01-29,,2025-01-29,[70229],Wing 1, Level 9 Berkeley Square House London United Kingdom W1J 6BY
LEJOURNE LTD,16217302,active,ltd,,,2025-01-29,,2025-01-29,[58110, 58190, 59132, 63120],128 City Road London United Kingdom EC1V 2NX
SARA TOFIQ REAL ESTATE LTD,16217300,active,ltd,,,2025-01-29,,2025-01-29,[68209],6-8 Great Eastern Street London England EC2A 3NT
SANSEV LIMITED,16217295,active,ltd,,,2025-01-29,,2025-01-29,[70229],Wing 1, Level 9 Berkeley Square House London United Kingdom W1J 6BY
PROPERTYBYADA LTD,16218007,active,ltd,,,2025-01-30,,2025-01-30,[68209],83 Brookdene Road London United Kingdom SE18 1EH
EIDA ENTERPRISES LTD,16218683,active,ltd,,,2025-01-30,,2025-01-30,[68209],39 Raffles House London United Kingdom NW4 4BU
ORTHOSPHERE LTD,16218646,active,ltd,,,2025-01-30,,2025-01-30,[62030],20-22 Wenlock Road London England N1 7GU
LK GALORE LTD,16218644,active,ltd,,,2025-01-30,,2025-01-30,[47710],86-90 Paul Street London United Kingdom EC2A 4NE
BEYOND EDEN LTD,16218656,active,ltd,,,2025-01-30,,2025-01-30,[47890, 47910, 86900, 96020],82 Ladbroke Grove London England W11 2HE
WATCHHOUSE FRANCHISE HOLDINGS UAE LIMITED,16218654,active,ltd,,,2025-01-30,,2025-01-30,[70100],36 Maltby Street London England SE1 3PA
PADDINGTON INN LIMITED,16218653,active,ltd,,,2025-01-30,,2025-01-30,[55100],Flat 9 Heath Court 10-12 Frognal London England NW3 6AH
ACEVAN CREATE LTD,16219052,active,ltd,,,2025-01-30,,2025-01-30,[47190],Seymour Chambers Liverpool United Kingdom L3 5NW
DATABELLY UK LTD,16219336,active,ltd,,,2025-01-30,,2025-01-30,[62020],167-169 Great Portland Street London United Kingdom W1W 5PF
AERANEX LIMITED,16219310,active,ltd,,,2025-01-30,,2025-01-30,[62012, 62090, 63110, 63120],71-75 Shelton Street London United Kingdom WC2H 9JQ
MACKLIN LAW LTD,16216474,active,ltd,,,2025-01-29,,2025-01-29,[74909],71-75 Shelton Street London United Kingdom WC2H 9JQ
BASELLA LIMITED,16217037,active,ltd,,,2025-01-29,,2025-01-29,[70221],Wing 1, Level 9 Berkeley Square House London United Kingdom W1J 6BY
BARRINGTON MENTORING LTD,16217363,active,ltd,,,2025-01-29,,2025-01-29,[70229],128 City Road London United Kingdom EC1V 2NX
ECO DRIVE MOTORS WIMBLEDON LTD,16217364,active,ltd,,,2025-01-29,,2025-01-29,[45200],Unit 1 17 Deer Park Road London England SW19 3QG
AIB PROTECT LIMITED,16217367,active,ltd,,,2025-01-29,,2025-01-29,[64999, 66220],14 Claypole Road London England E15 2RJ
BABA BALAKNATH LIMITED,16217371,active,ltd,,,2025-01-29,,2025-01-29,[56290],137 Leman Street London England E1 8EY
EVERNEW LTD,16217357,active,ltd,,,2025-01-29,,2025-01-29,[47910, 70229],4 Raven Road, Unit 1c3-623 London United Kingdom E18 1HB
JMCGOULDENS LTD,16217601,active,ltd,,,2025-01-29,,2025-01-29,[64304],1 Fetter Lane London United Kingdom EC4A 1BR
CLEO & BESS LTD,16217590,active,ltd,,,2025-01-29,,2025-01-29,[47910, 58110, 59112, 90030],First Floor Office London United Kingdom W8 4LZ
THL1 LIMITED,16217870,active,ltd,,,2025-01-29,,2025-01-29,[68209],68 Grafton Way London United Kingdom W1T 5DS
SHAHS E14 LIMITED,16219618,active,ltd,,,2025-01-30,,2025-01-30,[56102, 56103],Unit 22 Skyline Village London United Kingdom E14 9TS
FABY BEAUTY MAKEUP LIMITED,16181222,active,ltd,,,2025-01-13,,2025-01-13,[96020],8 Albert Carr Gardens London England SW16 3HF
WELLSOUL ACADEMY LTD,16181648,active,ltd,,,2025-01-13,,2025-01-13,[85590],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
MYZEN AESTHETICS LIMITED,16181738,active,ltd,,,2025-01-14,,2025-01-14,[96020],86-90 Paul Street London England EC2A 4NE
MEDIAGNOSTIC LTD,16182011,active,ltd,,,2025-01-14,,2025-01-14,[70229],120 Eardley Road London England SW16 5TG
VELOP HIRING LTD,16182556,active,ltd,,,2025-01-14,,2025-01-14,[78109],27 Old Gloucester Street London United Kingdom WC1N 3AX
IWEE LTD,16182571,active,ltd,,,2025-01-14,,2025-01-14,[96090],128 City Road London United Kingdom EC1V 2NX
REGENCY AIRWAYS LTD,16182546,active,ltd,,,2025-01-14,,2025-01-14,[51101],E17 3nu Suite Ra-01 London United Kingdom E17 3NU
UK MITA LIMITED,16182542,active,ltd,,,2025-01-14,,2025-01-14,[46160, 46450, 46460, 46480],167-169 Great Portland Street Fifth Floor London United Kingdom W1W 5PE
CASTLE MEADOWS LIMITED,16183225,active,ltd,,,2025-01-14,,2025-01-14,[70229],55 Kentish Town Road London United Kingdom NW1 8NX
INTELLIGEND LTD,16183239,active,ltd,,,2025-01-14,,2025-01-14,[58290, 62012, 62020, 62090],71-75 Shelton Street London United Kingdom WC2H 9JQ
STOCKPORT AND REGIONAL 1 LIMITED,16183375,active,ltd,,,2025-01-14,,2025-01-14,[68100],Unit 4 Colindeep Lane London England NW9 6BX
SEQUOIA MORTGAGE AND PROTECTION LIMITED,16183660,active,ltd,,,2025-01-14,,2025-01-14,[64191, 64192, 65110, 66220],27 Old Gloucester Street London United Kingdom WC1N 3AX
ST MICHAELS WOOLMER GREEN LTD,16183979,active,ltd,,,2025-01-14,,2025-01-14,[85100],596 Green Lanes London United Kingdom N13 5RY
JDH ACCOUNTANTS LIMITED,16183961,active,ltd,,,2025-01-14,,2025-01-14,[69201],71-75 Shelton Street London United Kingdom WC2H 9JQ
ALL GLOSSED UP LTD,16184309,active,ltd,,,2025-01-14,,2025-01-14,[47750],148 Attlee Terrace Walthamstow United Kingdom E17 3EH
AQUA & HEATING LTD,16184494,active,ltd,,,2025-01-14,,2025-01-14,[43220],54 King Edward Road London England E10 6LE
GREEN CATALYSIS LTD,16185837,active,ltd,,,2025-01-15,,2025-01-15,[72190],128 City Road London United Kingdom EC1V 2NX
AUDIOCAPS LTD,16185849,active,ltd,,,2025-01-15,,2025-01-15,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
MEDIC.TV LTD,16186196,active,ltd,,,2025-01-15,,2025-01-15,[59113, 86900],3rd Floor, 86-90 Paul Street London England EC2A 4NE
EDCAL LTD,16186215,active,ltd,,,2025-01-15,,2025-01-15,[62012, 62090, 63110],128 City Road London United Kingdom EC1V 2NX
ZX TRADERS LTD,16186205,active,ltd,,,2025-01-15,,2025-01-15,[46310, 46330],14a Adrienne Business Centre London United Kingdom UB1 2FJ
TEAM4YOU CONSTRUCTION LTD,16186312,active,ltd,,,2025-01-15,,2025-01-15,[41201, 41202],51a Chichele Road London United Kingdom NW2 3AN
AEXIS MEDICAL LIMITED,16186675,active,ltd,,,2025-01-15,,2025-01-15,[62090],130 Shaftesbury Avenue London United Kingdom W1D 5EU
GREENVIEW PROJECT SERVICES LIMITED,16186663,active,ltd,,,2025-01-15,,2025-01-15,[74902],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
LADY MARGARET LTD,16181031,active,ltd,,,2025-01-13,,2025-01-13,[68100],Flat 11 Barbel Court London England E5 9AP
AA SPEDITION LIMITED,16181479,active,ltd,,,2025-01-13,,2025-01-13,[49410],662 High Road London England N12 0NL
PROUD CAMDEN TRADING LIMITED,16181630,active,ltd,,,2025-01-13,,2025-01-13,[47190],7 Lupton Street London England NW5 2JA
WESTERHAM PARK LTD,16181977,active,ltd,,,2025-01-14,,2025-01-14,[41100],Calder & Co, 30, St. Vincent House London United Kingdom WC2H 7HF
SPEED NETWORKNOW LTD,16181966,active,ltd,,,2025-01-14,,2025-01-14,[63120, 70229, 82302, 96090],189 Sellincourt Road London United Kingdom SW17 9SD
CROSS ROAD UXBRIDGE LTD,16181965,active,ltd,,,2025-01-14,,2025-01-14,[68209],The Oast Barn Staines Road London United Kingdom TW19 5BS
SEEKTON LTD,16181949,active,ltd,,,2025-01-14,,2025-01-14,[62011, 62020, 62090, 63120],71-75 Shelton Street London United Kingdom WC2H 9JQ
THE KEYHEALING LTD,16181967,active,ltd,,,2025-01-14,,2025-01-14,[86900],128 City Road London United Kingdom EC1V 2NX
A&N LONDON MANAGEMENT LIMITED,16183625,active,ltd,,,2025-01-14,,2025-01-14,[41201, 41202, 68320, 98000],534 Finchley Road London England NW11 8DD
CDD SERVICES 3 LTD,16183578,active,ltd,,,2025-01-14,,2025-01-14,[56101],72 Wilton Road London United Kingdom SW1V 1DE
EIGHTY FOUR ROOMS LTD,16183581,active,ltd,,,2025-01-14,,2025-01-14,[63910, 79110],Flat B London England SW10 9LA
CARDAMON LTD,16183595,active,ltd,,,2025-01-14,,2025-01-14,[64999],124 City Road London United Kingdom EC1V 2NX
LD UXO CLEARANCE LIMITED,16183593,active,ltd,,,2025-01-14,,2025-01-14,[43999, 82990],5 Chigwell Road London England E18 1LR
JAWLY LTD,16183863,active,ltd,,,2025-01-14,,2025-01-14,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
AYMIBOX LTD,16184147,active,ltd,,,2025-01-14,,2025-01-14,[47910],5 Brayford Square London United Kingdom E1 0SG
INVESTILO ANALYTICS LIMITED,16184154,active,ltd,,,2025-01-14,,2025-01-14,[62020],950 Great West Road Brentford England TW8 9ES
WHAT ON EARTH STUDIOS LTD,16184152,active,ltd,,,2025-01-14,,2025-01-14,[59112, 59120],128 City Road London United Kingdom EC1V 2NX
WALKER RIVERSIDE MANAGEMENT LIMITED,16181122,active,ltd,,,2025-01-13,,2025-01-13,[68320],22 Goodge Place London England W1T 4SL
AUSTERIX LIMITED,16181106,active,ltd,,,2025-01-13,,2025-01-13,[94990],10 Wharf Street London England SE8 3GE
OLD HILL GRILL LTD,16181130,active,ltd,,,2025-01-13,,2025-01-13,[56103],52 Manor Road London England N16 5BG
SIRAJI FOODS LIMITED,16181312,active,ltd,,,2025-01-13,,2025-01-13,[56102],217 Church Road London United Kingdom NW10 9EP
O BADMUS GROUP LTD,16181522,active,ltd,,,2025-01-13,,2025-01-13,[68100, 68209],Flat 56 Crane House London England SE15 5NG
NAVINAR LTD,16181996,active,ltd,,,2025-01-14,,2025-01-14,[62011, 62012, 62020, 63110],71-75 Shelton Street London United Kingdom WC2H 9JQ
BOARD LONDON LTD,16182001,active,ltd,,,2025-01-14,,2025-01-14,[94990],5 Brayford Square London England E1 0SG
HOME NEEDS LDN LIMITED,16182468,active,ltd,,,2025-01-14,,2025-01-14,[56101],311 Regents Park Road London United Kingdom N3 1DP
MNZ CONSULTING LTD,16182497,active,ltd,,,2025-01-14,,2025-01-14,[70229],38 Electric Avenue London United Kingdom SW9 8JR
SUTHERLAND RENTAL LTD,16182721,active,ltd,,,2025-01-14,,2025-01-14,[68209],71-75 Shelton Street London United Kingdom WC2H 9JQ
MIRA GRATIA LIMITED,16182728,active,ltd,,,2025-01-14,,2025-01-14,[68209],C/O Getground London England W6 0NB
MELKI INVESTMENTS LTD,16183044,active,ltd,,,2025-01-14,,2025-01-14,[68100, 68209],13 Golborne Garden, London England W10 5DH
Q ROOFING LIMITED,16183043,active,ltd,,,2025-01-14,,2025-01-14,[43910],15 D Regency Mews London United Kingdom NW10 2SA
BRAND ME STUDIO LTD,16183078,active,ltd,,,2025-01-14,,2025-01-14,[73110],7 Elm Park Avenue London England N15 6AL
SOUTH DRIVE DEVELOPMENT LTD,16183077,active,ltd,,,2025-01-14,,2025-01-14,[43390],1 William Mews London United Kingdom N1 5AU
EASTGATE GROUP HOLDINGS UK LTD,16183076,active,ltd,,,2025-01-14,,2025-01-14,[86900],71-75 Shelton Street London United Kingdom WC2H 9JQ
CHI PROPERTY HOLDINGS LIMITED,16184007,active,ltd,,,2025-01-14,,2025-01-14,[68209],C/O Getground London England W6 0NB
H.CORTY LTD,16184031,active,ltd,,,2025-01-14,,2025-01-14,[59112],89c Tressillian Road London United Kingdom SE4 1XZ
ARENK LTD,16184022,active,ltd,,,2025-01-14,,2025-01-14,[62012],167-169 Great Portland Street London England W1W 5PF
FABY'S SERVICES UK LTD,16184894,active,ltd,,,2025-01-15,,2025-01-15,[82990],128 City Road London United Kingdom EC1V 2NX
RD'S LUX PROPERTIES LTD,16184964,active,ltd,,,2025-01-15,,2025-01-15,[68209],128 City Road London United Kingdom EC1V 2NX
EPIGENETIC RELATIONAL THERAPY ACADEMY (ERTA) LTD,16185069,active,ltd,,,2025-01-15,,2025-01-15,[58110, 62090, 72200, 85590],71-75 Shelton Street London United Kingdom WC2H 9JQ
6TH GEAR HOLDING COMPANY LTD,16185068,active,ltd,,,2025-01-15,,2025-01-15,[64209],128 City Road London United Kingdom EC1V 2NX
MY BONSAI LTD,16185081,active,ltd,,,2025-01-15,,2025-01-15,[47760],4th Floor Office London England W1B 4HB
REVOSOFT LTD,16185098,active,ltd,,,2025-01-15,,2025-01-15,[62012],86-90 Paul Street London England EC2A 4NE
THE HOUSE ALCHEMIST LTD,16185228,active,ltd,,,2025-01-15,,2025-01-15,[62090, 70229, 85590, 90030],71-75 Shelton Street London United Kingdom WC2H 9JQ
URBANSHO PROP CO LTD,16185253,active,ltd,,,2025-01-15,,2025-01-15,[68209],C/O Getground London England W6 0NB
ENDEL GB LTD,16185357,active,ltd,,,2025-01-15,,2025-01-15,[33200, 43220, 43290],Wilberforce House London United Kingdom NW4 4QE
ECO BULLY LTD,16185377,active,ltd,,,2025-01-15,,2025-01-15,[49410],20 Wenlock Road London England N1 7GU
VIONA SALON LTD,16185478,active,ltd,,,2025-01-15,,2025-01-15,[96020],6 Marylands Road London England W9 2DZ
LOCK CHANGE EXPERTS LTD,16185606,active,ltd,,,2025-01-15,,2025-01-15,[96090],128 City Road London United Kingdom EC1V 2NX
ELTHAM MOTOR FACTORS LIMITED,16185686,active,ltd,,,2025-01-15,,2025-01-15,[45320],2a Dunvegan Road London England SE9 1SA
OPALOAK INVESTMENTS 2 LIMITED,16185687,active,ltd,,,2025-01-15,,2025-01-15,[68100],40 William Mews London United Kingdom SW1X 9HQ
PLATINUM INVESTMENTS 10 LIMITED,16185695,active,ltd,,,2025-01-15,,2025-01-15,[68100],8 Monk Terrace London England SE23 2AP
SEALING IMPROVEMENTS LTD,16185698,active,ltd,,,2025-01-15,,2025-01-15,[43390],10 Collins Road London England N5 2UB
DEE'S DRINK SERVICES LTD,16186144,active,ltd,,,2025-01-15,,2025-01-15,[47810],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
HVK LOGISTICS LTD,16186150,active,ltd,,,2025-01-15,,2025-01-15,[49410],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
OCUS ADVISORY LTD,16186172,active,ltd,,,2025-01-15,,2025-01-15,[64999],128 City Road London United Kingdom EC1V 2NX
MARVEL TIME SUB LTD,16186173,active,ltd,,,2025-01-15,,2025-01-15,[68209],C/O 24a Lingwood Road London United Kingdom E5 9BN
FIRST RAIL LONDON LIMITED,16186446,active,ltd,,,2025-01-15,,2025-01-15,[49311],The Point 8th Floor London United Kingdom W2 1AF
LBS INNOHUB LTD,16186714,active,ltd,,,2025-01-15,,2025-01-15,[70229, 85600],85 Great Portland Street London England W1W 7LT
INTERNATIONAL SKILL DEVELOPMENT QUALIFICATION LTD,16180923,active,ltd,,,2025-01-13,,2025-01-13,[85421, 85422, 85590],128 City Road London United Kingdom EC1V 2NX
TUNE PLANET LTD,16180921,active,ltd,,,2025-01-13,,2025-01-13,[59200],72 Walton Road London United Kingdom E13 9BP
VANTANOIR ENTERTAINMENT LTD,16181723,active,ltd,,,2025-01-14,,2025-01-14,[59200],5 Brayford Square London United Kingdom E1 0SG
CONTRBAND STUDIOS LTD,16181718,active,ltd,,,2025-01-14,,2025-01-14,[58190],63 Cambus Road London England E16 4AY
FLP ROOFING & MAINTENANCE LTD,16181903,active,ltd,,,2025-01-14,,2025-01-14,[43910],7 Balliol Avenue London England E4 6LX
NEW HOPE PROPERTY LTD,16182139,active,ltd,,,2025-01-14,,2025-01-14,[82990],20 Wenlock Road London England N1 7GU
TVL POSITIVE MANAGEMENT LTD,16182172,active,ltd,,,2025-01-14,,2025-01-14,[68100, 68209],Ground Floor Shop London England NW1 1BA
PORTH POETH LIMITED,16182769,active,ltd,,,2025-01-14,,2025-01-14,[93290],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
VESPERSTONE LTD,16183218,active,ltd,,,2025-01-14,,2025-01-14,[70221, 70229, 82990],124-128 City Road London England EC1V 2NX
NOBODY GETS OUT ALIVE LTD,16183217,active,ltd,,,2025-01-14,,2025-01-14,[90030],C/O - Bigstar Business Management Ltd 303 The Pill Box London United Kingdom E2 6GH
PINESTEM LTD,16183221,active,ltd,,,2025-01-14,,2025-01-14,[68100, 68209],3rd Floor, 86-90 Paul Street London England EC2A 4NE
R GLOBO TRADING CO LTD,16183338,active,ltd,,,2025-01-14,,2025-01-14,[46420],167 - 169 Great Portland Street London England W1W 5PF
YDM CAPITAL LTD,16183344,active,ltd,,,2025-01-14,,2025-01-14,[68310, 70229],41 Devonshire Street London United Kingdom W1G 7AJ
