company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address
PUFFDUCK LTD,17363050,active,ltd,,,2026-07-27,,2026-07-27,[31010, 31020, 31090],71-75 Shelton Street London United Kingdom WC2H 9JQ
ROSA SONGS LTD,17363053,active,ltd,,,2026-07-27,,2026-07-27,[59200, 90030],71-75 Shelton Street London United Kingdom WC2H 9JQ
SKYWELL PROPERTIES AND CO LTD,17363353,active,ltd,,,2026-07-27,,2026-07-27,[41202, 68320],73 Lakeview Road London England SE27 0QH
JIANHUANEXORA TRADING LTD,17363379,active,ltd,,,2026-07-27,,2026-07-27,[47910],Unit326 Second Floor Capital House 61 Amhurst Road, London United Kingdom E8 1LL
CRP INTERNATIONAL COMMODITIES LTD,17363360,active,ltd,,,2026-07-27,,2026-07-27,[46120, 46180, 46720, 46900],25 Cabot Square London, Newham United Kingdom E14 4QZ
ADMINISTRATIVE BURDEN LTD,17363389,active,ltd,,,2026-07-27,,2026-07-27,[58290, 62012],71-75 Shelton Street London United Kingdom WC2H 9JQ
BOSPHORUS MINDS LTD,17363688,active,ltd,,,2026-07-27,,2026-07-27,[62012, 70229, 85590],124-128 City Road London United Kingdom EC1V 2NX
ANCORRA LTD,17363685,active,ltd,,,2026-07-27,,2026-07-27,[62012, 62020],45, Silverstream House Fitzroy Street London United Kingdom W1T 6EB
DEMELAE LTD,17363681,active,ltd,,,2026-07-27,,2026-07-27,[56102],303 Whitechapel Road London England E1 1BY
INTERNATIONAL CONSORTIUMUNIV LTD,17363686,active,ltd,,,2026-07-27,,2026-07-27,[82990, 85600],128 City Road London United Kingdom EC1V 2NX
HIPPO MORTGAGES LTD,17363842,active,ltd,,,2026-07-27,,2026-07-27,[66220],167-169 Great Portland Street London England W1W 5PF
OMNICARE SALES LIMITED,17363852,active,ltd,,,2026-07-27,,2026-07-27,[47910],Unit 842 Ground Floor 61 Amhurst Road United Kingdom E8 1LL
COMPREVA TECHNOLOGY LIMITED,17363857,active,ltd,,,2026-07-27,,2026-07-27,[47910],Unit 102 Ground Floor 61 Amhurst Road United Kingdom E8 1LL
VA 2019 LTD,17363851,active,ltd,,,2026-07-27,,2026-07-27,[96020],141 Paragon Road London England E9 6PQ
IMIKAN TECHNOLOGIES LTD,17364117,active,ltd,,,2026-07-27,,2026-07-27,[62012],71-75 Shelton Street London United Kingdom WC2H 9JQ
JAMES DENISON SMITH LTD,17364113,active,ltd,,,2026-07-27,,2026-07-27,[47910],66 Paul Street London United Kingdom EC2A 4NA
LONDON LEE MOTORS LTD,17364121,active,ltd,,,2026-07-27,,2026-07-27,[45112, 64910, 77110],3a Golders Way London England NW11 8JY
WYLLOW LTD,17364140,active,ltd,,,2026-07-27,,2026-07-27,[64209],101 New Cavendish Street London United Kingdom W1W 6XH
HOUSINGIQ LTD,17364138,active,ltd,,,2026-07-27,,2026-07-27,[62012, 74909],66 Paul Street London England EC2A 4NA
WRKFORCE LTD,17364417,active,ltd,,,2026-07-27,,2026-07-27,[82990],66 Paul Street London United Kingdom EC2A 4NA
DIGITAL TWIN CONSULTING LTD,17364420,active,ltd,,,2026-07-27,,2026-07-27,[62020],International House London England WC1X 9LP
THE BENCH HOSPITALITY LTD,17364431,active,ltd,,,2026-07-27,,2026-07-27,[70229, 78200],5th Floor 167-169 Great Portland Street London United Kingdom W1W 5PF
JOINERS MEDIA LTD,17364570,active,ltd,,,2026-07-27,,2026-07-27,[59112],8 Cambria Road London United Kingdom SE5 9AB
RELOAD IT ENTERTAINMENT LTD,17364581,active,ltd,,,2026-07-27,,2026-07-27,[32409, 47650],Flat 7, 1 Nation Way London United Kingdom E4 6PR
SQUUNK WATER LTD,17364730,active,ltd,,,2026-07-27,,2026-07-27,[63120, 63990, 73110],71-75 Shelton Street London United Kingdom WC2H 9JQ
TSZ TECH LTD,17364755,active,ltd,,,2026-07-27,,2026-07-27,[47710, 47721, 47770, 62020],31 Highfield Road London England W3 0AJ
MIDNIGHT COMMERCE LTD,17364750,active,ltd,,,2026-07-27,,2026-07-27,[47910],Siu Office, Unit A1469 4-6 Greatorex Street London United Kingdom E1 5NF
MILORD PROPERTY SERVICES LTD,17364874,active,ltd,,,2026-07-27,,2026-07-27,[43220, 43290, 43390, 81100],128 City Road London United Kingdom EC1V 2NX
KEEPFLY LTD,17364873,active,ltd,,,2026-07-27,,2026-07-27,[33160],20 Wenlock Road London England N1 7GU
CHELSEA ACADEMY DRIVING SCHOOL LTD,17364955,active,ltd,,,2026-07-27,,2026-07-27,[85530],Flat 30 Chelsea Manor Court London England SW3 5SB
MARIA LOGISTICS LIMITED,17365203,active,ltd,,,2026-07-27,,2026-07-27,[49410],8 Winter Avenue London United Kingdom E6 1NH
THE MUNCH HUB LONDON LTD,17365196,active,ltd,,,2026-07-27,,2026-07-27,[56103],482 Kingsland Road London England E8 4AE
INTRADITA LTD,17365344,active,ltd,,,2026-07-28,,2026-07-28,[47910],International House London United Kingdom E16 2DQ
CJ HEATING & PLUMBING LTD,17365340,active,ltd,,,2026-07-28,,2026-07-28,[43220],19b Worple Road London United Kingdom KT18 5EP
AZUREIR LTD,17365683,active,ltd,,,2026-07-28,,2026-07-28,[62012, 62020, 62090, 63110],2nd Floor College House Ruislip, United Kingdom HA4 7AE
NORTON COMPANY CONSULTING LTD,17365684,active,ltd,,,2026-07-28,,2026-07-28,[69102, 69109, 69203, 70229],20 Wenlock Road London England N1 7GU
ORENTA VAULT LTD,17365670,active,ltd,,,2026-07-28,,2026-07-28,[47910],Dept 6937, 196 High Road London United Kingdom N22 8HH
VAULT PAYMENT SOLUTIONS GROUP UK LTD,17365666,active,ltd,,,2026-07-28,,2026-07-28,[66190],Keystone Law London England WC2A 1JF
MAGPIE PARENT BOOKS LTD,17366013,active,ltd,,,2026-07-28,,2026-07-28,[58110, 58210],20 Ronver Road London United Kingdom SE12 0NJ
SATURN HOLDINGS LONDON LIMITED,17366024,active,ltd,,,2026-07-28,,2026-07-28,[86101],11 Sale Place London England W2 1PX
BIG SOUTH (LONDON) LTD,17365988,active,ltd,,,2026-07-28,,2026-07-28,[96090],55 Loudoun Road St. John's Wood London United Kingdom NW8 0DL
GAURI SAREES LTD,17366248,active,ltd,,,2026-07-28,,2026-07-28,[47710],243 Green Street London England E7 8LJ
PRIME PROPERTY PURCHASERS LTD,17366240,active,ltd,,,2026-07-28,,2026-07-28,[68100, 68209],5 Nightingale Way London England E6 5JU
ITERUM PEARL LTD,17366253,active,ltd,,,2026-07-28,,2026-07-28,[70229],16 Sevington Road London United Kingdom NW4 3SB
VASBO LTD,17366631,active,ltd,,,2026-07-28,,2026-07-28,[56210, 81210, 96020],25 Stanford Way London England SW16 4HF
WK MEDICAL LTD,17366715,active,ltd,,,2026-07-28,,2026-07-28,[86210, 86900],71-75 Shelton Street London United Kingdom WC2H 9JQ
LEAK DETECTIONS SPECIALISTS LTD,17366708,active,ltd,,,2026-07-28,,2026-07-28,[41202],66 Paul Street London United Kingdom EC2A 4NA
MEDQUIZ MBBS LIMITED,17366716,active,ltd,,,2026-07-28,,2026-07-28,[85590],71-75 Shelton Street London United Kingdom WC2H 9JQ
BITEBOND LTD,17366731,active,ltd,,,2026-07-28,,2026-07-28,[62012, 63110, 73110],71-75 Shelton Street London United Kingdom WC2H 9JQ
JB WORKS LTD,17366740,active,ltd,,,2026-07-28,,2026-07-28,[62012, 71122, 71129],167-169 Great Portland Street London England W1W 5PF
VELDRIS LTD.,17366869,active,ltd,,,2026-07-28,,2026-07-28,[62012, 63110, 84220, 84240],128 City Road London United Kingdom EC1V 2NX
AICHEMY LIMITED,17366879,active,ltd,,,2026-07-28,,2026-07-28,[62012, 62020, 85590],71-75 Shelton Street London United Kingdom WC2H 9JQ
BODY TAX LTD,17366872,active,ltd,,,2026-07-28,,2026-07-28,[58110, 59112, 62012, 85590],71-75 Shelton Street London United Kingdom WC2H 9JQ
TROVOX LTD,17366881,active,ltd,,,2026-07-28,,2026-07-28,[73110],128 City Road London United Kingdom EC1V 2NX
INRAIL CONSULT LTD,17367082,active,ltd,,,2026-07-28,,2026-07-28,[42120],71-75 Shelton Street London United Kingdom WC2H 9JQ
NUVAIXA VENTURES LTD,17367101,active,ltd,,,2026-07-28,,2026-07-28,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
SEAN BOWERS COACHING LTD,17367095,active,ltd,,,2026-07-28,,2026-07-28,[85510, 96040],105 London Street Reading United Kingdom RG1 4QD
BARETA GROUP LTD,17367098,active,ltd,,,2026-07-28,,2026-07-28,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
PROTAGONIST RECORDINGS LTD,17367342,active,ltd,,,2026-07-28,,2026-07-28,[59200, 85520, 90010, 90030],71-75 Shelton Street London United Kingdom WC2H 9JQ
M GLIX SERVICES LTD,17367510,active,ltd,,,2026-07-28,,2026-07-28,[56290],94-96 Seymour Place London United Kingdom W1H 1NB
CAPLITE ARK PUBLISHERS LTD,17367693,active,ltd,,,2026-07-28,,2026-07-28,[58190],167 - 169 Great Portland Street London England W1W 5PF
DIPLOMATIC CLEANING SERVICES LTD,17367692,active,ltd,,,2026-07-28,,2026-07-28,[81210],66 Paul Street London England EC2A 4NA
OMNIVISTAS TECH CO LTD,17354523,active,ltd,,,2026-07-22,,2026-07-22,[46900, 47190, 47910, 82990],292397 Office Suite 29a, 3/F., 23 Wharf Street London England SE8 3GG
FLYNN ADVISORY GROUP LTD,17354627,active,ltd,,,2026-07-22,,2026-07-22,[70229],Flat 1, 47 Kensington Gardens Square London United Kingdom W2 4BQ
MONELZ LTD,17354607,active,ltd,,,2026-07-22,,2026-07-22,[47910],Office 20272 182-184 High Street North London United Kingdom E6 2JA
THE SPARROW PATHWAYS LIFESKILLS AND SUPPORT LTD,17354839,active,ltd,,,2026-07-22,,2026-07-22,[84120],20 Wenlock Road London England N1 7GU
BOG IT SERVICES LIMITED,17355006,active,ltd,,,2026-07-22,,2026-07-22,[62020],123 Victoria Road London England N9 9BD
DUYUANLIXORA TRADING LTD,17355009,active,ltd,,,2026-07-22,,2026-07-22,[47910],Unit319 Second Floor Capital House 61 Amhurst Road, London United Kingdom E8 1LL
NEPTISE LTD,17355331,active,ltd,,,2026-07-22,,2026-07-22,[47910, 62020, 62090, 63120],Office 20148 182-184 High Street North London United Kingdom E6 2JA
PONS LTD,17355553,active,ltd,,,2026-07-22,,2026-07-22,[47910],20 Wenlock Road London England N1 7GU
OPEXTOR LTD,17355534,active,ltd,,,2026-07-22,,2026-07-22,[33200, 62012, 71121, 71122],71-75 Shelton Street London United Kingdom WC2H 9JQ
DRG ROCK LIMITED,17355550,active,ltd,,,2026-07-22,,2026-07-22,[82990],New Burlington House London England NW11 0PU
UK VELOCITY MIDCO LIMITED,17355617,active,ltd,,,2026-07-22,,2026-07-22,[64209],C/O Csc Cls (Uk) Limited 5 Churchill Place London United Kingdom E14 5HU
ATTESTA ADVISORY LTD,17356006,active,ltd,,,2026-07-22,,2026-07-22,[62020, 70229, 74909],167-169 Great Portland Street London England W1W 5PF
SPADES COVERED BONDS (HOLDINGS) LIMITED,17356008,active,ltd,,,2026-07-22,,2026-07-22,[64999],10th Floor 5 Churchill Place London United Kingdom E14 5HU
ISLES TOPCO LIMITED,17356009,active,ltd,,,2026-07-22,,2026-07-22,[64209],5th Floor 15 Golden Square London United Kingdom W1F 9JG
MARIBEN PROPERTY LIMITED,17356187,active,ltd,,,2026-07-22,,2026-07-22,[68209, 68320],5c Beulah Hill London England SE19 3LQ
LORIEN WORKS LTD,17356290,active,ltd,,,2026-07-22,,2026-07-22,[46900],Flat 31 Victoria Mills Studios London England E15 2SW
CHEEZIOUSACTON PVT LTD,17356294,active,ltd,,,2026-07-22,,2026-07-22,[56102],307 Uxbridge Road London England W3 9QU
DKK LOGISTICS LIMITED,17356472,active,ltd,,,2026-07-22,,2026-07-22,[53202],80 Palermo Road London England NW10 5YN
SMARTRIP LTD,17343876,active,ltd,,,2026-07-16,,2026-07-16,[79110],182-184 High Street North East Ham London England E6 2JA
DENCORIDE PRIVATE HIRE LTD,17356468,active,ltd,,,2026-07-22,,2026-07-22,[52290],9 Lucknow Street London England SE18 2SN
I'LL TASK IT LTD,17356699,active,ltd,,,2026-07-23,,2026-07-23,[78109, 82990],68, 68 Nye Bevan Estate London United Kingdom E5 0AQ
DSP VENTURES LTD,17356690,active,ltd,,,2026-07-23,,2026-07-23,[68209],C/O Getground London England W6 0NB
BNS COMMERCIAL LTD,17356684,active,ltd,,,2026-07-23,,2026-07-23,[41201, 43390, 71129],124 City Road London United Kingdom EC1V 2NX
SUKRAM LTD,17356703,active,ltd,,,2026-07-23,,2026-07-23,[62012, 62090, 63990],128 City Road London United Kingdom EC1V 2NX
ELETRE LTD,17356708,active,ltd,,,2026-07-23,,2026-07-23,[47910, 63120, 63990],Suite 7045 128 Aldersgate Street London England EC1A 4AE
THE CHELSEA KITCHEN LTD,17356807,active,ltd,,,2026-07-23,,2026-07-23,[77390],16 Grosvenor Street London England W1K 4QF
AUXEIN LTD,17356815,active,ltd,,,2026-07-23,,2026-07-23,[73110, 74203],66 Paul Street London United Kingdom EC2A 4NA
THE PIGGY PORTO GROUP LTD,17356985,active,ltd,,,2026-07-23,,2026-07-23,[64209, 70100],Wellington House London Colney United Kingdom AL2 1HA
PLANTEC HOLDINGS LTD,17356982,active,ltd,,,2026-07-23,,2026-07-23,[64209],20 Wenlock Road London England N1 7GU
CBR ADJUSTMENTS LTD,17356991,active,ltd,,,2026-07-23,,2026-07-23,[47910],167-169 Great Portland Street London England W1W 5PF
AL BATUL OPTICS LIMITED,17322691,active,ltd,,,2026-07-06,,2026-07-06,[86900],167-169 Great Portland Street 167-169 Great Portland Street London England W1W 5PF
VOLTECHAI LIMITED,17357122,active,ltd,,,2026-07-23,,2026-07-23,[62012, 62020, 63120, 73110],268a Barking Road London England E6 3BA
MASTERSTUDIO TECH LTD,17357492,active,ltd,,,2026-07-23,,2026-07-23,[58290, 62012, 62020, 63110],71-75 Shelton Street London United Kingdom WC2H 9JQ
EVERLUNE LTD,17357571,active,ltd,,,2026-07-23,,2026-07-23,[47910, 47990],167-169 Great Portland Street London England W1W 5PF
RAYARM LTD,17357584,active,ltd,,,2026-07-23,,2026-07-23,[47910],160 Beaumont Road London England E10 5GH
LISTEN AND LOVE CIC,17357582,active,ltd,community-interest-company,,2026-07-23,,2026-07-23,[59200, 85520, 90010, 90020],4-6 Greatorex Street London England E1 5NF
THREE MERIDIANS LIMITED,17357586,active,ltd,,,2026-07-23,,2026-07-23,[82990],First Floor Office London United Kingdom W8 4LZ
STM CONSTRUCTION SERVICES LTD,17357670,active,ltd,,,2026-07-23,,2026-07-23,[41202, 43390],49 Streatfeild Avenue London England E6 2JZ
KAYALME ENTERPRISE LTD,17357667,active,ltd,,,2026-07-23,,2026-07-23,[47910],94c Mount Pleasant Lane London United Kingdom E5 9EN
AMRUTHA EARLSFIELD LTD,17357668,active,ltd,,,2026-07-23,,2026-07-23,[56102],326 Garratt Lane London England SW18 4EJ
LEGIBLE MACHINES LTD,17357772,active,ltd,,,2026-07-23,,2026-07-23,[58290, 62012, 70229, 74100],167-169 Great Portland Street, 5th Floor London England W1W 5PF
CHEUNG & CO PROPERTY LTD,17357765,active,ltd,,,2026-07-23,,2026-07-23,[98000],Flat 104 3 Fisherton Street London England NW8 8FS
MM REPAIRS LTD,17357863,active,ltd,,,2026-07-23,,2026-07-23,[47421],23 Kempton Road London England E6 2LD
YARDALE DEVELOPMENTS LTD,17358023,active,ltd,,,2026-07-23,,2026-07-23,[41202, 42990, 43120, 43999],27 Old Gloucester Street London United Kingdom WC1N 3AX
PIRSONS GLOBAL GREEN ENGINEERING LTD,17358454,active,ltd,,,2026-07-23,,2026-07-23,[71121, 71122, 71129],228 Durnsford Road London United Kingdom SW19 8DS
BRILLIANT HUB TECH LTD,17358447,active,ltd,,,2026-07-23,,2026-07-23,[62012, 62020, 62090, 73110],Unit A1465 4-6 Greatorex Street London United Kingdom E1 5NF
UH STUDIO LTD,17358435,active,ltd,,,2026-07-23,,2026-07-23,[59112, 71111, 74100, 85590],113 Romford Road London United Kingdom E15 4LY
KVAERN LTD,17358510,active,ltd,,,2026-07-23,,2026-07-23,[62012, 62090, 63110, 63120],71-75 Shelton Street London United Kingdom WC2H 9JQ
CEOM ESTATES LIMITED,17358508,active,ltd,,,2026-07-23,,2026-07-23,[68209],71 Queen Victoria Street London United Kingdom EC4V 4BE
SOLOSTRETCH LTD,17358500,active,ltd,,,2026-07-23,,2026-07-23,[64991, 80100],Flat 6 11 Zenith Close London England NW9 6FH
EZ DROP MERCH LTD,17358866,active,ltd,,,2026-07-24,,2026-07-24,[18129],147a Lee High Road London United Kingdom SE13 5PF
MALOMA LTD,17358863,active,ltd,,,2026-07-24,,2026-07-24,[62012, 62020, 63120, 74100],128 City Road London United Kingdom EC1V 2NX
VSL EXPRESS LTD,17359083,active,ltd,,,2026-07-24,,2026-07-24,[52242],Office 18461 182-184 High Street North London United Kingdom E6 2JA
VOLOX LTD,17359064,active,ltd,,,2026-07-24,,2026-07-24,[82110],8 Bernard Avenue London United Kingdom W13 9TG
ADRABA WHITCHURCH CARDIFF LIMITED,17312285,active,ltd,,,2026-07-01,,2026-07-01,[68100, 68209],37-41 Mortimer Street London England W1T 3JH
AURELIAN MANAGEMENT LTD,17338371,active,ltd,,,2026-07-14,,2026-07-14,[82110],124 City Road London England EC1V 2NX
CEO ASWAT LTD,17359324,active,ltd,,,2026-07-24,,2026-07-24,[47910],195-197, Suite Ra01 Wood Street London United Kingdom E17 3NU
GUNNING ESTATES LTD,17359581,active,ltd,,,2026-07-24,,2026-07-24,[68100],66 Paul Street London United Kingdom EC2A 4NA
FORM+FAUNA LTD,17359583,active,ltd,,,2026-07-24,,2026-07-24,[62011],Flat 40 Empire Reach London England SE10 9EB
ALLNEDOO SOLUTIONS LTD,17359818,active,ltd,,,2026-07-24,,2026-07-24,[58290, 62012, 62020, 85600],Suite 11063 5 Brayford Square London United Kingdom E1 0SG
33 SOUTH LTD,17359813,active,ltd,,,2026-07-24,,2026-07-24,[79110],124 City Road London United Kingdom EC1V 2NX
FINFORMED LTD,17359799,active,ltd,,,2026-07-24,,2026-07-24,[63910],38 Tennyson Road London United Kingdom SE20 7ND
NATURES BLOOM LTD,17360064,active,ltd,,,2026-07-24,,2026-07-24,[47910],20 Wenlock Road London England N1 7GU
LIUMENGVORIX TRADING LTD,17360060,active,ltd,,,2026-07-24,,2026-07-24,[47910],Unit320 Second Floor Capital House 61 Amhurst Road, London United Kingdom E8 1LL
BLOOMBOARD LTD,17360050,active,ltd,,,2026-07-24,,2026-07-24,[62012],71-75 Shelton Street London United Kingdom WC2H 9JQ
HN LETTINGS LTD,17360051,active,ltd,,,2026-07-24,,2026-07-24,[68100, 68310, 68320],32a Browning Road London England E12 6ES
INDIVIDIA LIMITED,17360056,active,ltd,,,2026-07-24,,2026-07-24,[99999],17 Hollman Gardens London England SW16 3SJ
POTTER AND LOAF LTD,17360055,active,ltd,,,2026-07-24,,2026-07-24,[23410],24 Inglethorpe Street London United Kingdom SW6 6NT
OMNISCIENT AI GROUP LTD,17360376,active,ltd,,,2026-07-24,,2026-07-24,[96090],167-169 Great Portland Street London England W1W 5PF
ORBECK LIMITED,17360375,active,ltd,,,2026-07-24,,2026-07-24,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
LOGIC CAPITAL LTD,17360384,active,ltd,,,2026-07-24,,2026-07-24,[68100, 68310],71-75 Shelton Street London United Kingdom WC2H 9JQ
MASSARANO CAPITAL LTD,17360374,active,ltd,,,2026-07-24,,2026-07-24,[70229],5 North End Road London England NW11 7RJ
STECO ND LTD.,17360472,active,ltd,,,2026-07-24,,2026-07-24,[58110],71-75 Shelton Street London United Kingdom WC2H 9JQ
DANDERHALL DIAGNOSTICS LIMITED,17360605,active,ltd,,,2026-07-24,,2026-07-24,[86101],3 Dorset Rise London United Kingdom EC4Y 8EN
ARC RS 1 LTD,17360604,active,ltd,,,2026-07-24,,2026-07-24,[41100],Southgate Office Village Block F, Office 4 London United Kingdom N14 6HF
CHURCH END DENTAL CENTRE LIMITED,17360591,active,ltd,,,2026-07-24,,2026-07-24,[86230],140 Garratt Lane London England SW18 4EE
MARE ONE LIMITED,17360877,active,ltd,,,2026-07-24,,2026-07-24,[68320],22-25 Portman Close London England W1H 6BS
HOUND AVENUE LTD,17360861,active,ltd,,,2026-07-24,,2026-07-24,[47910],27 Old Gloucester Street London United Kingdom WC1N 3AX
CLARUS GLOBAL CAPITAL LIMITED,17360866,active,ltd,,,2026-07-24,,2026-07-24,[64999],1 Bell Street London United Kingdom NW1 5BY
DCMTECH HOLDINGS LIMITED,17361081,active,ltd,,,2026-07-24,,2026-07-24,[64205],34 Lime Street London United Kingdom EC3M 7AT
STUDIO EMERGENCE LIMITED,17361079,active,ltd,,,2026-07-24,,2026-07-24,[71111],Flat 11 Thorpe Hall Mansions London England W5 2HB
RINALDO SATA STUDIO LTD,17361265,active,ltd,,,2026-07-24,,2026-07-24,[59112, 73110, 74202],Spm House Rear Of No. 2 London United Kingdom N11 3HT
BQ LTD,17361268,active,ltd,,,2026-07-24,,2026-07-24,[71111, 71112, 74100],Bmlg.02 10 Barley Mow Passage London England W4 4PH
PRD CONSULTANTS LTD,17361261,active,ltd,,,2026-07-24,,2026-07-24,[70229, 72200, 74909, 85590],182-184 High Street North London England E6 2JA
RIDE-A-BEE LTD,17361258,active,ltd,,,2026-07-24,,2026-07-24,[49320],66 Paul Street London England EC2A 4NA
SILVANTRA LTD,17343561,active,ltd,,,2026-07-16,,2026-07-16,[62012, 62020],43 Ambleside Point Tustin Estate London England SE15 1EB
CHEAP SOLUTION LTD,17361399,active,ltd,,,2026-07-24,,2026-07-24,[96090],169 Old Kent Road London England SE1 5NA
TAILORED PATH LTD,17361783,active,ltd,,,2026-07-25,,2026-07-25,[86900],148 High Street London England NW10 4SP
BSN WORLD LTD,17361776,active,ltd,,,2026-07-25,,2026-07-25,[58290, 85520],148 High Street London England NW10 4SP
MANDY LEE DESIGN AND CONSULTANCY LIMITED,17361919,active,ltd,,,2026-07-26,,2026-07-26,[46160, 70229, 74100],8 Ainslie Wood Road London England E4 9BY
PLACED MEDIA LTD,17350302,active,ltd,,,2026-07-20,,2026-07-20,[63120, 73110, 73120],71-75 Shelton Street London United Kingdom WC2H 9JQ
MOORTHY FOODS LTD,17362052,active,ltd,,,2026-07-26,,2026-07-26,[10890, 47810],66 Paul Street London United Kingdom EC2A 4NA
BOARDREADY FINANCE LTD,17362201,active,ltd,,,2026-07-27,,2026-07-27,[70229, 85590, 85600],Silverstream House London England W1T 6EB
LE BELLS LTD,17362198,active,ltd,,,2026-07-27,,2026-07-27,[62012, 63120],66 Paul Street London England EC2A 4NA
MC UK MANAGEMENT HOLDING LIMITED,17362281,active,ltd,,,2026-07-27,,2026-07-27,[64205],Level 6 Duo London United Kingdom EC2M 4RB
XHOUSEFILM LTD,17362487,active,ltd,,,2026-07-27,,2026-07-27,[59112, 74201, 74202, 77390],Flat1 34 Alie Street London United Kingdom E1 8DA
TERRANOVA PROPERTY SOLUTIONS LTD,17362498,active,ltd,,,2026-07-27,,2026-07-27,[82990],Siu Offices Unit A1026 4-6  Greatorex Street London United Kingdom E1 5NF
FLEETNOVA EXPRESS LTD,17362478,active,ltd,,,2026-07-27,,2026-07-27,[82990],Siu Offices Unit A1033, 4-6 Greatorex Street London United Kingdom E1 5NF
