company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address,website,email,match_confidence
HANOVER LEADERSHIP SOLUTIONS LIMITED,16377964,active,ltd,,,2025-04-09,,2025-04-09,[70229],Iveco House Watford England WD17 1ET,,,
DOL ENTERTAINMENT LIMITED,16378631,active,ltd,,,2025-04-10,,2025-04-10,[56302],159 High Street Barnet Hertfordshire United Kingdom EN5 5SU,,,
O&A HOMES HOLDING LIMITED,16398975,active,ltd,,,2025-04-22,,2025-04-22,[64209],Kinetic Business Centre Borehamwood England WD6 4PJ,,,
BARROS FAMILY CARE LTD,16398820,active,ltd,,,2025-04-22,,2025-04-22,[87300],2 Shire Park Welwyn Garden City United Kingdom AL7 1TW,,,
GREEN FEN LTD,16387943,active,ltd,,,2025-04-15,,2025-04-15,[43210, 43220],Wellington House London Colney United Kingdom AL2 1HA,https://greenfen.co.uk,info@greenfen.co.uk,Confirmed
SPINFIX LTD,16394184,active,ltd,,,2025-04-17,,2025-04-17,[45200],Ground Floor Kings House Watford England WD17 2EH,https://spinfix.co.uk,info@spinfix.co.uk,Confirmed
HABITAT RG01 LIMITED,16394571,active,ltd,,,2025-04-17,,2025-04-17,[41100, 68100, 68209],Office 20, Cp House Watford England WD25 8HR,,,
WENZELS FRANCHISE LIMITED,16394594,active,ltd,,,2025-04-17,,2025-04-17,[47240],Sunley House Olds Approach Watford United Kingdom WD18 9TB,https://www.wenzels.co.uk,,Likely
RENEWELEC ELECTRICAL SERVICES LTD,16183264,active,ltd,,,2025-01-14,,2025-01-14,[43210],St Christophers House Letchworth Garden City United Kingdom SG6 1PT,https://www.renewelec.co.uk,renewelec@outlook.com,Confirmed
RANDALL CULBET HOLDINGS LTD,16395601,active,ltd,,,2025-04-17,,2025-04-17,[68100],Regency House Barnet England EN5 4BE,,,
CONNECT GLOBAL SERVICE LIMITED,16391808,active,ltd,,,2025-04-16,,2025-04-16,[62020],Rear Of 17 Plantagenet Road Barnet United Kingdom EN5 5JG,https://connectglobalservice.com,contact@connectglobalservice.com,Confirmed
LITE BELL (UK) LIMITED,16393323,active,ltd,,,2025-04-17,,2025-04-17,[68320, 70229],3 Bayfordbury Mansion Hertford England SG13 8RE,,,
ALTUS ENGINEERING CONSULTANTS LTD,16511353,active,ltd,,,2025-06-11,,2025-06-11,[71122],Sas House Friarswood Kings Langley United Kingdom WD4 9JB,,,
MJ CHAUFFEURS LTD,16513150,active,ltd,,,2025-06-12,,2025-06-12,[49320, 77110],The Workstation, 42 Watling Street Radlett United Kingdom WD7 7NN,,,
PROPERTY & CO PARTNERS LTD,16178019,active,ltd,,,2025-01-12,,2025-01-12,[68100, 68209],2 High Street Welwyn England AL6 9EQ,,,
STYLERS WALTHAM CROSS LIMITED,16514106,active,ltd,,,2025-06-12,,2025-06-12,[96020],81 Turners Hill Waltham Cross England EN8 9BD,,,
LAKSH HOLDINGS LIMITED,16514456,active,ltd,,,2025-06-12,,2025-06-12,[64209],Broad House Old Hatfield England AL9 5BG,,,
BVTR PROPERTY LIMITED,16516717,active,ltd,,,2025-06-13,,2025-06-13,[68100, 68209],Unit 2 32- 34 Station Close Potters Bar England EN6 1TL,,,
APRIL BANBURY BRIDAL LTD,16517948,active,ltd,,,2025-06-13,,2025-06-13,[74100],23 Church Street Rickmansworth United Kingdom WD3 1DE,https://aprilbanburybridal.com,april@aprilbanburybridal.com,Confirmed
95 DIGITAL LIMITED,16510870,active,ltd,,,2025-06-11,,2025-06-11,[59112],Connected Accounting St Albans United Kingdom AL1 3TF,,,
JHK BUSINESS VALUATIONS & SALES LIMITED,16511549,active,ltd,,,2025-06-11,,2025-06-11,[82990],7-8 Portmill Lane Hitchin England SG5 1DJ,https://www.jhk.uk.com,,Confirmed
TAYCON PROPERTIES LIMITED,16513300,active,ltd,,,2025-06-12,,2025-06-12,[68100],10 Rokewood Mews Ware United Kingdom SG12 9DS,,,
BLOOM EDUCATIONAL PSYCHOLOGY LTD,16511219,active,ltd,,,2025-06-11,,2025-06-11,[85590],4th Floor Radius House Watford England WD17 1HP,,,
ACRE LEIGHTON BUZZARD LIMITED,16511217,active,ltd,,,2025-06-11,,2025-06-11,[68100, 68310],A C R E, Unit 1 Wrotham Park Barnet United Kingdom EN5 4SZ,https://acrelondon.co.uk,hello@acrelondon.co.uk,Confirmed
BARKHILL CAPITAL LIMITED,16456418,active,ltd,,,2025-05-19,,2025-05-19,[64303],1st Floor, 135 High Street Rickmansworth England WD3 1AR,,,
SILVER HOMES MANAGEMENT LIMITED,16514971,active,ltd,,,2025-06-12,,2025-06-12,[98000],11 Greenleaf House Potters Bar United Kingdom EN6 1AE,,,
P3ARL LIMITED,16520186,active,ltd,,,2025-06-16,,2025-06-16,[82990],Spitalfields House Stirling Way Borehamwood United Kingdom WD6 2FX,,,
LOCUM IMAGING DIAGNOSTICS LIMITED,16246271,active,ltd,,,2025-02-12,,2025-02-12,[86900],12 Fiddlebridge Industrial Centre Hatfield United Kingdom AL10 0DE,,,
GENTLE TRAMP LIMITED,16517215,active,ltd,,,2025-06-13,,2025-06-13,[82990],Manufactory House Hertford England SG14 1BP,,,
GOBION PROPERTIES LTD,16490612,active,ltd,,,2025-06-02,,2025-06-02,[68100],The Workstation, Arquen House 4-6 St. Albans United Kingdom AL3 4PQ,,,
SECMIR PROPERTY LTD,16495156,active,ltd,,,2025-06-04,,2025-06-04,[68100, 68209],8 Grange Avenue Barnet United Kingdom EN4 8NL,,,
CARRICKWOOD CONSULTANCY LIMITED,16490301,active,ltd,,,2025-06-02,,2025-06-02,[74909],47 Lancaster Avenue, Hitchin, Herts. Sg51pa Hitchin, England SG51PA,,,,
MOTION ELECTRONICS LIMITED,16344429,active,ltd,,,2025-03-26,,2025-03-26,[46520],10-14 Old Wallfields Pegs Lane Hertford United Kingdom SG13 8EQ,,,
KBM PROPERTIES LIMITED,16243234,active,ltd,,,2025-02-11,,2025-02-11,[41100, 41201],10-14 Old Wallfields Pegs Lane Hertford United Kingdom SG13 8EQ,,,
M2SJ RECRUITMENT SPECIALIST LIMITED,16483508,active,ltd,,,2025-05-29,,2025-05-29,[78109, 78200, 82990, 96090],2 Crowborough Path Watford England WD19 6EH,https://m2sjsolutionshub.com,hello@m2sj.com,Confirmed
D D P HEALTHCARE LIMITED,16493836,active,ltd,,,2025-06-03,,2025-06-03,[86900],5 Beaumont Gate Radlett England WD7 7AR,,,
LORIEN 44 LIMITED,16496165,active,ltd,,,2025-06-04,,2025-06-04,[70229],13 Arm And Sword Lane Old Hatfield England AL9 5EH,,,
STANLEY TEE TRUST CORPORATION LIMITED,16539342,active,ltd,,,2025-06-24,,2025-06-24,[82990],Tees House Bishops Stortford England CM23 3GW,https://teeslaw.com,,Confirmed
AVID OVERWATCH LTD,16539655,active,ltd,,,2025-06-24,,2025-06-24,[80100],C/O Michael Filiou Ltd Salisbury House Potters Bar England EN6 5AS,,,
EXPRESS DIRECT LTD,16297735,active,ltd,,,2025-03-06,,2025-03-06,[49410],Suite 501 Suite 501 Letchworth Garden City England SG6 9BL,https://www.expressdirectltd.co.uk,,Confirmed
BLACKTOP ASPHALT LTD,16481349,active,ltd,,,2025-05-29,,2025-05-29,[23990],47-49 Burrowfields Industrial Estate Welwyn Garden City England AL7 4SS,,,
ST PURE FOODS LTD,16502737,active,ltd,,,2025-06-07,,2025-06-07,[10611],7 Paynes Park Hitchin England SG5 1EH,,,
FROM SKRRRCH LIMITED,16503803,active,ltd,,,2025-06-09,,2025-06-09,[46160, 47710, 47820],4 Lambert Court Hemel Hempstead United Kingdom HP2 7GL,,,
SOIBEV LIMITED,16499521,active,ltd,,,2025-06-05,,2025-06-05,[82990],Manufactory House Hertford England SG14 1BP,,,
ROBECKS LTD,16437891,active,ltd,,,2025-05-08,,2025-05-08,[82990],First Floor Baldock United Kingdom SG7 6QQ,,,
Q&A DISTRIBUTION UK LTD,16501039,active,ltd,,,2025-06-06,,2025-06-06,[47749],Suite 2c Brosnan House Potters Bar United Kingdom EN6 1BW,,,
BIRCHDALE HOME AND TRADE LIMITED,16502364,active,ltd,,,2025-06-06,,2025-06-06,[43342],The Coach House Sawbridgeworth United Kingdom CM21 9AE,,,
ENERGIZE RENEWABLES LTD,16496407,active,ltd,,,2025-06-04,,2025-06-04,[96090],2nd Floor, Unicorn House Potters Bar United Kingdom EN6 1TL,,,
VALDIS DESIGN & CONSTRUCTION LTD,16497875,active,ltd,,,2025-06-05,,2025-06-05,[43390],Francis House Barnet United Kingdom EN5 5RN,,,
SERENITY CYBER ALLIANCE CIC,16498289,active,ltd,community-interest-company,,2025-06-05,,2025-06-05,[62020],11 Selwyn Crescent Hatfield United Kingdom AL10 9NL,,,
CLEAN MANAGEMENT LTD,16499743,active,ltd,,,2025-06-05,,2025-06-05,[81299],11 Greenleaf House Darkes Lane Potters Bar United Kingdom EN6 1AE,,,
PRIMEHEART LIMITED,16499222,active,ltd,,,2025-06-05,,2025-06-05,[86220],Bracey's Accountants (Medical) Ltd, 18-20 Stevenage United Kingdom SG1 3EJ,,,
HILCO PROPERTIES LTD,16501345,active,ltd,,,2025-06-06,,2025-06-06,[68209],81 Turners Hill Waltham Cross United Kingdom EN8 9BD,,,
VASIO DESIGN LTD,16505889,active,ltd,,,2025-06-09,,2025-06-09,[74100],2nd Floor, Woodgate Studios 2-8 Games Road Barnet United Kingdom EN4 9HN,,,
ROSEGARTH PROPERTY LIMITED,16529068,active,ltd,,,2025-06-19,,2025-06-19,[68100, 68209],48 Rickmansworth Road Watford United Kingdom WD18 7HT,,,
BRAVEX GROUP LTD,16522886,active,ltd,,,2025-06-17,,2025-06-17,[47990],11 Ducketts Wharf South Street Bishop's Stortford England CM23 3AR,https://bravex.co.uk,sales@bravex.co.uk,Confirmed
10 ST JAMES TERRACE (FREEHOLD) LIMITED,16523035,active,ltd,,,2025-06-17,,2025-06-17,[98000],15 Christchurch Crescent Radlett United Kingdom WD7 8AG,,,
BTEES PROPERTY LIMITED,16526898,active,ltd,,,2025-06-18,,2025-06-18,[68209],1st & 2nd Floor 2 West Street Ware England SG12 9EE,,,
ROCKDOVE DISTRIBUTION LTD,16247630,active,ltd,,,2025-02-12,,2025-02-12,[47910],Units C1 & C2 Paradise Distribution Centre Cheshunt England EN7 6FE,,,
CRADO LTD,16535474,active,ltd,,,2025-06-23,,2025-06-23,[71111],Sas House Friarswood Kings Langley United Kingdom WD4 9JB,https://crado.co.uk,,Confirmed
TANNON HOLDINGS LTD,16530745,active,ltd,,,2025-06-20,,2025-06-20,[64209],Unit 1b Focus Four Letchworth Garden City England SG6 2TU,,,
JN HOLDCO LIMITED,16531003,active,ltd,,,2025-06-20,,2025-06-20,[64209],Building 15 Gateway 1000 Stevenage United Kingdom SG1 2FP,,,
STUDIO YESEN LTD,16532783,active,ltd,,,2025-06-20,,2025-06-20,[74100],C/0 Goodier Smith & Watts Borehamwood England WD6 1QQ,,,
MYSTGEM LIMITED,16530015,active,ltd,,,2025-06-19,,2025-06-19,[47770],4 Maxwell Road Borehamwood United Kingdom WD6 1JN,,,
FASHION FLOW LTD,16536329,active,ltd,,,2025-06-23,,2025-06-23,[47910],51 Ashdown Drive Borehamwood England WD6 4NA,,,
SRAMEK YEARWOOD LTD,16536285,active,ltd,,,2025-06-23,,2025-06-23,[74100],C/O Goodier Smith & Watts Borehamwood England WD6 1QQ,,,
GIULIO CONSTRUCTION LTD,16413030,active,ltd,,,2025-04-28,,2025-04-28,[63110],3 Sawbridgeworth Court Bushey United Kingdom WD23 3ET,,,
BJG HOLDINGS LTD,16541355,active,ltd,,,2025-06-25,,2025-06-25,[47650],65 Knowl Piece Wilbury Way Hitchin England SG4 0TY,,,
BABA CATERING WATFORD LTD,16541542,active,ltd,,,2025-06-25,,2025-06-25,[56102],99 North Approach Watford United Kingdom WD25 0EL,,,
MECHLINE CONSULTING LIMITED,16543040,active,ltd,,,2025-06-26,,2025-06-26,[71129],Belfry House Hertford England SG14 1BP,,,
BUZZ INC LTD,16422899,active,ltd,,,2025-05-01,,2025-05-01,[81300],Unit 4 Grovelands Hemel Hempstead England HP2 7TE,,,
TIDY TOUCH TRANSFORMATION LTD,16426476,active,ltd,,,2025-05-02,,2025-05-02,[43341, 43390, 62090, 74100],20 Peregrine House Ware United Kingdom SG12 0XD,,,
LUXELINE CHAUFFEURS LTD,16432382,active,ltd,,,2025-05-06,,2025-05-06,[49320, 53201, 53202],Wellington House London Colney United Kingdom AL2 1HA,https://luxlinechauffeurs.co.uk,info@llchauffeurs.co.uk,Likely
VKE DEVELOPMENTS LTD,16446050,active,ltd,,,2025-05-13,,2025-05-13,[41201, 41202],Suite H, Hollies House Potters Bar United Kingdom EN6 5BL,,,
PARK BENCH PRODUCTIONS LTD,16446498,active,ltd,,,2025-05-13,,2025-05-13,[82990],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
MP EXECUTIVE CARS LIMITED,16446516,active,ltd,,,2025-05-13,,2025-05-13,[49320],Unit 14 Hoddesdon Enterprise Centre Hoddesdon United Kingdom EN11 0FJ,,,
WEST WAY RICKMANSWORTH LTD,16426108,active,ltd,,,2025-05-02,,2025-05-02,[41100, 68209],43-45 High Road Bushey Heath England WD23 1EE,,,
BCLR LIMITED,16425085,active,ltd,,,2025-05-01,,2025-05-01,[74100],11 Howard Drive Letchworth Garden City United Kingdom SG6 2BP,https://www.bclrdesigns.com,,Confirmed
ADIBNIA LTD,16426252,active,ltd,,,2025-05-02,,2025-05-02,[85590],Unit 1 The Cam Centre Hitchin United Kingdom SG4 0TW,,,
FRESH VIEW CONSULTANTS LTD,16431327,active,ltd,,,2025-05-06,,2025-05-06,[70229],Ashmic Suite 220 17 Holywell Hill St Albans United Kingdom AL1 1DT,,,
JENSCO (NEW HOMES) LIMITED,16425377,active,ltd,,,2025-05-02,,2025-05-02,[68209],7 Aldenham Grove Radlett United Kingdom WD7 7BW,https://www.jenscogroup.com,,Confirmed
THE COURTYARD LODGE LTD,16436991,active,ltd,,,2025-05-08,,2025-05-08,[55100],The Courtyard Hertfordshire Taylors Road Hitchin England SG5 4AZ,,,
HG ROOFING LIMITED,16447183,active,ltd,,,2025-05-13,,2025-05-13,[43910],4 Hunting Gate Hitchin United Kingdom SG4 0TJ,,,
TRU OXYGEN LIMITED,16452025,active,ltd,,,2025-05-15,,2025-05-15,[96040],12 West Street Ware United Kingdom SG12 9EE,,,
CABLEFIX LTD,16153807,active,ltd,,,2024-12-27,,2024-12-27,[61100],Suite 2 89a South Street Bishops Stortford United Kingdom CM23 3AL,,,
PLUTO PROBATE AND WILLS LTD,16307985,active,ltd,,,2025-03-11,,2025-03-11,[70229],Suite 20 Pluto Accountancy New Mead Barn Bishops Stortford United Kingdom CM23 1JG,,,
DANELSA LIMITED,16453201,active,ltd,,,2025-05-15,,2025-05-15,[99999],Unit 14 Hoddesdon Enterprise Centre Hoddesdon United Kingdom EN11 0FJ,,,
NEST CONSTRUCTION SERVICES LTD,16440347,active,ltd,,,2025-05-09,,2025-05-09,[41100, 43290],201b.3 Cardinal Point Park Road Rickmansworth England WD3 1RE,,,
TOLLEYâ€™S GARDEN SERVICES LIMITED,16440941,active,ltd,,,2025-05-09,,2025-05-09,[81300],9 Church Street Bishop's Stortford United Kingdom CM23 2LY,,,
MOLINA VISUALS LTD,16441230,active,ltd,,,2025-05-09,,2025-05-09,[59112, 59120],3 Maxwell Road St Albans United Kingdom AL1 5LB,,,
MMRG TRANSPORT LTD,16449356,active,ltd,,,2025-05-14,,2025-05-14,[49410],6 Jessop Road Stevenage United Kingdom SG1 5NF,,,
FENWAY COLLECTIVE LIMITED,16299790,active,ltd,,,2025-03-07,,2025-03-07,[73110],11 Ducketts Wharf South Street Bishop's Stortford England CM23 3AR,,,
CHAULDEN BITES LTD,16433688,active,ltd,,,2025-05-07,,2025-05-07,[56103],38 Long Chaulden Hemel Hempstead United Kingdom HP1 2HX,,,
LUXORO LTD,16433707,active,ltd,,,2025-05-07,,2025-05-07,[49390],Centre 42 42 Watling Street Radlett England WD7 7NN,,,
THE DOG HOUSE KINGSTON LTD,16434443,active,ltd,,,2025-05-07,,2025-05-07,[96090],201b.3 Cardinal Point Park Road Rickmansworth England WD3 1RE,,,
AUDAR HEALTH TECHNOLOGY LTD,16435813,active,ltd,,,2025-05-07,,2025-05-07,[72190],Office 1 Rawmec Business Park Hoddesdon United Kingdom EN11 0EE,https://www.audarhealth.com,enquiry@audarhealth.com,Confirmed
DEROSA MUSIC LICHFIELD LIMITED,16453963,active,ltd,,,2025-05-15,,2025-05-15,[47591],1 Tower House Hoddesdon England EN11 8UR,https://derosamusiclichfield.co.uk,lichfield@derosamusic.co.uk,Confirmed
DICKIES STUFF LIMITED,16454060,active,ltd,,,2025-05-15,,2025-05-15,[47990],Cooper Hathaway Limited Maple House Potters Bar England EN6 5BS,,,
RH ESTATES LTD,16454370,active,ltd,,,2025-05-15,,2025-05-15,[68100, 68209],Causeway House Bishop's Stortford United Kingdom CM23 3BT,https://rhestates-ltd.co.uk,,Confirmed
MADAME MOP & BARONESS BUCKET LTD,16578584,active,ltd,,,2025-07-13,,2025-07-13,[81210],75 Wheatlands Stevenage United Kingdom SG2 0JU,,,
FARRA MEDICAL SERVICES LIMITED,16392194,active,ltd,,,2025-04-16,,2025-04-16,[86210],Fairings Ware England SG11 2JG,,,
THE CROWN ASTON END HOLDINGS LIMITED,16460978,active,ltd,,,2025-05-20,,2025-05-20,[68209, 70100],18 Alban Park Hatfield Road St Albans United Kingdom AL4 0JJ,https://crownastonend.co.uk,,Confirmed
KI BID CONSULTING LIMITED,16535431,active,ltd,,,2025-06-23,,2025-06-23,[70229],39 The Metro Centre Watford United Kingdom WD18 9SB,,,
BKR-D PROPERTY AND MANAGEMENT COMPANY LTD,16436713,active,ltd,,,2025-05-08,,2025-05-08,[68100, 68201, 68209],70 Bournehall Avenue Bushey United Kingdom WD23 3BA,,,
ASTRID COLLECTIVE LTD,16434390,active,ltd,,,2025-05-07,,2025-05-07,[43390],Unit 1c Kobe Nursery Goffs Oak United Kingdom EN7 5NA,https://astriddab.com,info@astriddab.com,Confirmed
THE PLAYBOOK GROUP LTD,16569951,active,ltd,,,2025-07-08,,2025-07-08,[70229],2nd Floor, Unicorn House Potters Bar United Kingdom EN6 1TL,https://www.playbookgrp.com,,Likely
HISTORY MATTERS TOURS LTD,16435932,active,ltd,,,2025-05-07,,2025-05-07,[79120],74 Grange Bottom Royston England SG8 9UQ,,,
L&B CONSULTING LTD,16238917,active,ltd,,,2025-02-09,,2025-02-09,[70229, 73110],2 Tower House Hoddesdon England EN11 8UR,,,
COURTLAND AVENUE SPV LIMITED,16522255,active,ltd,,,2025-06-17,,2025-06-17,[68100, 68209],Suite 115 Devonshire House Borehamwood United Kingdom WD6 1QQ,,,
RACEEDGE LTD,16172624,active,ltd,,,2025-01-09,,2025-01-09,[47640],18 18 Stevenage Road Knebworth England SG3 6AW,,,
EC FARNBOROUGH LIMITED,16117055,active,ltd,,,2024-12-04,,2024-12-04,[56102],Broad House Old Hatfield England AL9 5BG,,,
MAJI LTD,16611501,active,ltd,,,2025-07-29,,2025-07-29,[46341, 46342, 47250, 86900],Acremore Acremore Ware England SG11 2HD,https://majidrinks.com,info@majidrinks.com,Confirmed
ATHA LTD,16354215,active,ltd,,,2025-03-31,,2025-03-31,[43210, 47290],201b.3 Cardinal Point Rickmansworth England WD3 1RE,,,
P & R PLACES LIMITED,16357658,active,ltd,,,2025-04-01,,2025-04-01,[43390, 68100],Care Of Ashley Associates Elstree United Kingdom WD6 3LF,,,
WINDSWAY LTD,16249208,active,ltd,,,2025-02-13,,2025-02-13,[35110],Sebright Farm Cottage Sebright Farm Cottage Markyate United Kingdom AL3 8AN,,,
SANIBELL (UK) LTD,16406987,active,ltd,,,2025-04-24,,2025-04-24,[46730],Invision House Hitchin England SG4 0TY,https://sanibell.nl,,Confirmed
GOODDEEDIT LTD,16266113,active,ltd,,,2025-02-20,,2025-02-20,[82990],14a Meadway Court Stevenage England SG1 2EF,https://www.gooddeedit.com,catherine@gooddeedit.com,Confirmed
LONDINOU 23 LIMITED,16405966,active,ltd,,,2025-04-24,,2025-04-24,[68209],1st Floor 2 Station Close Potters Bar England EN6 1TL,,,
FOORD COACHING & CONSULTING LIMITED,16164713,active,ltd,,,2025-01-06,,2025-01-06,[70229],1st Floor 2 Station Close Potters Bar England EN6 1TL,https://foordcoachconsult.com,info@foordcoachconsult.com,Confirmed
XTRA HOMES LIMITED,16378976,active,ltd,,,2025-04-10,,2025-04-10,[68100],Unit 14 Woodside Industrial Park Letchworth Garden City England SG6 1LA,,,
FANDSONS LIMITED,16393643,active,ltd,,,2025-04-17,,2025-04-17,[49320, 49390, 85530],3 Lowlands 3 Lowlands Hatfield England AL9 5DY,,,
FLOORING INSPECTOR LTD,16324856,active,ltd,,,2025-03-18,,2025-03-18,[70229],Sas House Friarswood Kings Langley United Kingdom WD4 9JB,https://flooringinspector.co.uk,help@flooringinspector.co.uk,Confirmed
MANGALA ESTATES LIMITED,16541863,active,ltd,,,2025-06-25,,2025-06-25,[68100, 68209],207 Crescent Road Hertfordshire England EN4 8SB,,,
CASANEST LTD,16181149,active,ltd,,,2025-01-13,,2025-01-13,[68209],171 Cleveland Way Stevenage England SG1 6BX,,,
PRESTIGE CHAUFFEUR LONDON LTD,16188811,active,ltd,,,2025-01-16,,2025-01-16,[49320],Centre 42 42 Watling Street Radlett England WD7 7NN,https://prestigechauffeurlondon.com,bookings@prestigechauffeurlondon.com,Confirmed
HEADS OF DEPARTMENT LIMITED,16601838,active,ltd,,,2025-07-23,,2025-07-23,[85520],Building 15 Gateway 1000 Stevenage United Kingdom SG1 2FP,,,
MARRAKECH OIL LTD,16112052,active,ltd,,,2024-12-02,,2024-12-02,[47910, 62020, 73110],134 Cavell Drive Bishop's Stortford United Kingdom CM23 5PZ,,,
BPG INTERNATIONAL LTD,16594981,active,ltd,,,2025-07-21,,2025-07-21,[46140, 71122, 73110, 73200],The Cottage- Hazelwood House Chorleywood WD3 5ST,,,
GARDEN LIVING SPACES LTD,16525811,active,ltd,,,2025-06-18,,2025-06-18,[47910],Sas House Frairswood Kings Langley England WD4 9JB,https://www.gardenlivingspaces.co.uk,info@gardenlivingspaces.co.uk,Confirmed
HUSTL HITCHIN LTD,16560350,active,ltd,,,2025-07-03,,2025-07-03,[93130],Hustl Hitchin Rear Of The Maltings Hitchin England SG5 2DE,https://hustlhitchin.co.uk,,Confirmed
TOTAL FITOUTS CORP UK LTD,16327406,active,ltd,,,2025-03-19,,2025-03-19,[43390],Unit S3-S3a, Tring England HP23 6AF,,,
SB HOMES & LETTINGS LTD,16282432,active,ltd,,,2025-02-27,,2025-02-27,[68209],50 High Street Markyate Hertfordshire England AL3 8HZ,,,
SMILE9 LINCOLN LTD,16464878,active,ltd,,,2025-05-21,,2025-05-21,[86230],C/O Sobell Rhodes Llp The Kinetic Centre Elstree, Borehamwood United Kingdom WD6 4PJ,https://smile9.co.uk,info@smile9.co.uk,Likely
COSYHOME RESOURCES LIMITED,16343362,active,ltd,,,2025-03-26,,2025-03-26,[46130, 46190, 46730, 47910],41 Merrick Close Stevenage United Kingdom SG1 6GH,,,
GRAHAM PROPERTY SOLUTIONS LTD,16473051,active,ltd,,,2025-05-25,,2025-05-25,[43999],Unit 1b Focus Four Letchworth Garden City England SG6 2TU,,,
MSM GROUP DEVELOPMENTS LTD,16420022,active,ltd,,,2025-04-30,,2025-04-30,[68209, 68320],171 Cleveland Way Stevenage England SG1 6BX,,,
ASCOT INTERNATIONAL CONSULTING LTD,16131113,active,ltd,,,2024-12-11,,2024-12-11,[70229],Flat 12, Moore Court, Watford United Kingdom WD24 5DA,https://www.ascotinternationalconsulting.com,info@ascotinternationalconsulting.com,Confirmed
NYURLAM LIMITED,16264447,active,ltd,,,2025-02-19,,2025-02-19,[70229],C/O Sobell Rhodes Llp The Kinetic Centre Elstree, Borehamwood United Kingdom WD6 4PJ,,,
DCAP LIMITED,16186722,active,ltd,,,2025-01-15,,2025-01-15,[64303, 70229],5 Ducketts Wharf Bishop's Stortford United Kingdom CM23 3AR,,,
ELLIS FIC LIMITED,16340736,active,ltd,,,2025-03-25,,2025-03-25,[64304],Radius House, First Floor Watford United Kingdom WD17 1HP,,,
WEST ONE CLEANING LIMITED,16286163,active,ltd,,,2025-03-03,,2025-03-03,[81299],Building 18 Gateway 1000 Whittle Way Stevenage United Kingdom SG1 2FP,,,
PATHWAY PROGRAMME LIMITED,16314589,active,ltd,,,2025-03-13,,2025-03-13,[70229],2nd Floor, Unicorn House Potters Bar United Kingdom EN6 1TL,,,
CTP OVERSEAS TRAINING CONSULTANCY LTD,16328917,active,ltd,,,2025-03-19,,2025-03-19,[85600],4 Grenville Avenue Broxbourne England EN10 7DH,,,
EANMAT PROPERTY SERVICES LIMITED,16345927,active,ltd,,,2025-03-26,,2025-03-26,[41100],159 High Street Barnet United Kingdom EN5 5SU,,,
ENVIRO EV LTD,16314774,active,ltd,,,2025-03-13,,2025-03-13,[71122, 74901],1st & 2nd Floor 2 West Street Ware England SG12 9EE,https://www.enviro-ev.com,,Confirmed
YK ELECTRIC COMPONENTS LTD,16478596,active,ltd,,,2025-05-28,,2025-05-28,[26110],Suite 13, Leavesden Park 5 Hercules Way Watford United Kingdom WD25 7GS,https://www.ykelectric.co.uk,sales@ykelectric.co.uk,Confirmed
